CryoSleep,Age,Transported,Cabin_Num,Cabin_Side,GroupSize,IsAlone,HasSpent,IsChild,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpent_log
1,0.0,1,981.0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,49.0,1,981.0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,1,1146.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.470799503782602,0.0,0.0,5.981414211254481,6.947937068614969
1,15.0,1,982.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0,397.0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,6.257667587882639,1.6094379124341003,3.9889840465642745,4.2626798770413155,4.955827057601261,6.672032945461067
1,0.0,1,982.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,384.0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,5.0689042022202315,0.0,4.941642422609304,6.6240652277998935,0.0,6.956545443151569
1,15.0,1,1247.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,385.0,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,7.622174594817622,0.0,7.778211474512493,2.3978952727983707,0.0,8.39840965542627
1,31.0,0,385.0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,8.0,1,385.0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,386.0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.6931471805599453,6.71901315438526,6.720220155135295
0,3.0,0,976.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,44.0,1,225.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.162397497355718,7.110696122978827,6.244166900663736,7.423568444259167,8.455743229100015
0,15.0,1,225.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,6.519147287940395,0.0,5.19295685089021,8.066835314417336,8.304742269640771
0,27.0,1,225.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.527255919373784,0.0,6.658011045870748,6.376726947898627,8.078067881815437
0,22.0,0,1147.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.789040401657477,0.0,3.9889840465642745,0.6931471805599453,0.0,7.811163385025279
0,2.0,1,983.0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,1148.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0.0,0.0,0.0,6.630683385642372,6.634633357861686
0,16.0,1,984.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.692083742506628,1.6094379124341003,0.0,0.0,0.0,6.697034247666484
0,34.0,0,1248.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.040254711277414,0.0,2.772588722239781,0.0,0.0,6.075346031088684
0,32.0,0,1249.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.5740450053721995,0.0,6.483107351457199,0.0,0.0,7.8632667240095735
0,28.0,0,978.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,5.680172609017068,6.946975992135418,0.6931471805599453,6.194405391104672,7.507690077819904
0,27.0,0,233.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,3.091042453358316,0.0,9.002947130753205,1.6094379124341003,9.00601857490256
0,35.0,1,985.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6.2324480165505225,0.0,0.0,4.060443010546419,5.497168225293202,6.695798917058491
1,25.0,0,933.5,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,1,986.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.187385805840755,0.0,5.4638318050256105,0.0,5.983936280687191,6.697034247666484
1,61.0,0,980.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,1151.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0,185.0,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,1.3862943611198906,7.52294091807237,0.0,8.040768994367578,7.410347097821024,8.796187635470453
1,41.0,1,185.0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,185.0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,7.5411524551363085,0.0,0.0,9.08375621986673,0.0,9.277438115508676
0,18.0,0,1253.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,7.974188669286011,1.791759469228055,3.9318256327243257,0.0,2.302585092994046,7.99598047476376
0,28.0,1,982.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.1972245773362196,0.0,8.281470857895167,0.0,2.302585092994046,8.28576542051433
0,18.0,1,1153.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3.5263605246161616,0.0,6.1224928095143865,5.123963979403259,3.8918202981106265,6.556778356158042
0,33.0,0,1254.0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,5.71042701737487,0.0,6.218600119691729,0.0,6.921658184151129,7.504391559161238
0,35.0,0,388.0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,68.0,0,186.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4.836281906951478,9.505841793480096,0.0,10.01721794286315,2.8903717578961645,10.49094082853701
0,19.0,1,398.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,6.666956792429207,0.0,0.0,0.0,6.670766320845874
0,33.0,0,226.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,5.8805329864007,7.769378609513984,7.385851078125209,7.6676260915849905,8.77539495854551
0,55.0,0,226.0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,9.004913941467132,2.1972245773362196,0.0,7.301147805856032,0.0,9.172846167548602
0,15.0,1,226.0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,984.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,3.8066624897703196,7.451241684987676,7.476472381163905
0,23.0,1,1154.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.584791392385716,0.6931471805599453,0.0,0.0,6.586171654854675
0,15.0,0,185.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,8.245909264774093,0.0,4.700480365792417,5.4680601411351315,0.0,8.332548939252638
0,49.0,0,186.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.700747794511798,3.7612001156935624,4.700480365792417,3.1780538303479458,0.0,7.776535028185241
0,33.0,1,987.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,3.7376696182833684,6.035481432524756,0.0,3.7612001156935624,5.733341276897746,6.695798917058491
1,26.0,1,1156.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,1,206.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,988.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.70805020110221,1.0986122886681096,4.976733742420574,6.415096959171596,0.0,6.647688373563329
1,17.0,1,985.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,1,989.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.489204931325317,5.420534999272286,0.0,0.0,0.0,6.78332520060396
0,8.0,0,987.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,1,1257.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.767343125265392,0.0,1.3862943611198906,6.77078942390898
0,32.0,1,72.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,8.337348564497175,0.0,5.214935757608986,1.9459101490553132,8.38160253710989
0,19.0,0,1160.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.406879986069314,0.0,3.2188758248682006,0.6931471805599453,4.465908118654584,6.57507584059962
1,36.0,1,1259.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,988.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0,1260.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3.4011973816621555,5.676753802268282,2.639057329615259,6.269096283706261,6.7580945044277305
0,16.0,1,1161.0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.464588303689961,3.5263605246161616,3.4011973816621555,6.556778356158042
1,7.0,1,991.0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,991.0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,1,227.0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,44.0,1,227.0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,1,227.0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0,192.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,8.178919332848396,0.0,6.688354713946762,0.0,0.0,8.381831553485561
0,41.0,1,1162.0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,5.480638923341991,0.6931471805599453,6.955592608396297,0.0,0.0,7.161622002939187
0,13.0,1,1162.0,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,7.02108396428914,2.4849066497880004,7.190676034332207,0.0,0.0,7.806696372521179
0,18.0,0,1162.0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,8.388905171114706,6.415096959171596,7.271008538280992,1.6094379124341003,0.0,8.771680359010377
0,27.0,0,1163.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.9105906122564775,4.304065093204169,7.937017489515453
1,26.0,1,992.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,1261.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2.639057329615259,0.0,1.0986122886681096,6.513230110912307,1.3862943611198906,6.539585955617669
0,26.0,0,1165.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.653960350157523,0.0,0.0,5.638354669333745,5.37989735354046,6.398594934535208
1,27.0,1,990.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,58.0,0,401.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,6.920671504248683,0.0,7.02197642307216,3.044522437723423,7.674617497364363
1,54.0,1,228.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,1263.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,4.1588830833596715,6.26530121273771,6.3784261836515865
0,13.0,0,1166.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,5.332718793265369,3.367295829986474,0.0,0.6931471805599453,6.4457198193855785,6.762729506931879
0,13.0,0,187.0,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0.0,2.302585092994046,0.0,0.0,8.639233817325263,8.640825751861513
1,28.0,1,187.0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.0,1,389.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.466144724237619,6.466144724237619
1,32.0,1,58.0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,58.0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.431417414394833,0.0,8.431417414394833
1,21.0,1,933.5,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,34.0,1,58.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,1,58.0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,7.65491704784832,0.0,6.651571873589727,2.3978952727983707,7.970394907191429
1,36.0,1,1264.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,0,390.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6.2422232654551655,0.0,0.0,6.639875833826536,3.091042453358316,7.1693500166706
0,28.0,0,1167.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.720220155135295,0.0,4.290459441148391,1.9459101490553132,0.0,6.810142450115136
0,56.0,0,234.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,6.522092798170152,7.027314514039777,0.0,3.5263605246161616,8.080546965824498,8.53089883847235
0,42.0,0,1266.0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,7.053585727193677,0.0,0.6931471805599453,5.723585101952381,0.0,7.288244401020124
1,39.0,0,391.0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,1,1169.0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.0,7.074116816197362,0.0,0.0,0.0,7.074116816197362
0,28.0,1,229.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,8.43076346341785,0.0,1.0986122886681096,3.58351893845611,8.438799123988225
0,55.0,0,229.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,6.821107472256465,6.963189985870238,0.0,7.425357887027151,6.386879319362645,8.353025845202325
0,36.0,1,1267.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,6.55250788703459,0.0,0.0,6.55250788703459
1,27.0,1,1268.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,1,991.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,6.727431724850855,0.0,2.1972245773362196,6.736966958001855
1,50.0,1,188.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,404.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,6.313548046277095,7.270312886079025,0.0,6.137727054086234,5.736572297479192,7.922623574217286
1,23.0,0,992.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0,1270.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0794415416798357,0.0,5.7430031878094825,0.0,6.52795791762255,6.90975328164481
0,33.0,1,189.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,8.037866234709618,0.0,5.288267030694535,3.713572066704308,8.11162807830774
1,46.0,1,1170.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,1,993.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,1272.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.602118820879701,0.0,6.282266746896006,0.0,0.0,6.690842277418564
0,26.0,0,1172.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,5.365976015021851,6.983789965258135,7.163946684342547
0,2.0,1,994.0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,1173.0,1,6,0,1,0,0,0,0,1,0,0,0,0,1,0,6.126869184114185,0.0,0.0,0.0,6.100318952020064,6.805722553416985
1,32.0,1,994.0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,1,994.0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,1,994.0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,1,994.0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,1,406.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,5.4680601411351315,6.551080335043404,5.808142489980444,3.4657359027997265,0.0,7.1693500166706
0,0.0,1,230.0,1,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,1,230.0,1,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.0,1,230.0,1,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,6.97914527506881,0.0,6.6895992691789665,6.8966943316227125,7.96032362914884
1,22.0,1,230.0,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,51.0,1,230.0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,37.0,1,230.0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0,1174.0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,3.044522437723423,0.0,2.70805020110221,6.785587645007929,6.823286122355687
0,21.0,0,933.5,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,3.367295829986474,0.0,0.0,6.4967749901858625,0.0,6.53813982376767
0,27.0,1,1175.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,6.674561391814426,0.0,5.8944028342648505,0.0,7.053585727193677
0,27.0,0,231.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,8.154500175151941,2.3978952727983707,0.0,4.663439094112067,7.776535028185241,8.695674048824253
0,31.0,0,207.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,1,1176.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,1176.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,1,995.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,7.428333194190806,4.6443908991413725,0.0,0.0,1.3862943611198906,7.489412083508719
0,18.0,1,1177.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.665683717782408,2.1972245773362196,2.4849066497880004,0.0,6.6895992691789665
1,33.0,1,235.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0,235.0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,3.9889840465642745,0.0,7.994294986415977,6.925595197110468,8.302513718514158
1,41.0,1,236.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,1178.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,0.0,2.3978952727983707,6.439350371100098,0.0,6.456769655572163
0,40.0,0,1179.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.6931471805599453,0.0,6.790097235513905,4.394449154672439,6.877296071497429
0,49.0,0,407.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6.133398042996649,4.465908118654584,4.532599493153256,6.492239835020471,0.0,7.168579897264035
1,14.0,1,996.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,1181.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.6931471805599453,6.3561076606958915,0.0,6.3578422665081
0,22.0,0,409.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,3.4965075614664802,3.5263605246161616,6.063785208687608,7.069023426578259,7.419979923661835
0,25.0,0,394.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,6.8885724595653635,0.0,1.3862943611198906,0.0,0.0,6.891625897052253
1,42.0,1,998.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,1,999.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,1,999.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,1000.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.948034989180646,2.3978952727983707,5.676753802268282,4.51085950651685,2.302585092994046,6.663132695990803
0,33.0,0,998.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0986122886681096,0.0,0.0,6.694562058521095,6.697034247666484
0,14.0,0,410.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1.791759469228055,0.0,6.173786103901937,5.697093486505405,2.302585092994046,6.673297967767654
1,36.0,1,1001.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,23.0,1,208.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,1274.0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,6.173786103901937,4.762173934797756,0.6931471805599453,3.6375861597263857,6.452048954437226
1,4.0,1,999.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,0,999.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0,1000.0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,6.444131256700441,0.0,0.0,3.4657359027997265,5.017279836814924,6.697034247666484
1,21.0,1,1000.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,1000.0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,2.5649493574615367,0.0,0.0,6.773080375655535,0.0,6.786716950605081
1,34.0,1,1275.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.0,0,1001.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1,209.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,1,1002.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0,191.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.872836175025724,7.4133673356952405,7.937374696163295,0.6931471805599453,8.86531163267185
1,30.0,0,1002.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,1,1003.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,396.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,4.127134385045092,6.664409020350408,4.709530201312334,0.0,0.0,6.86171134048073
0,3.0,1,1004.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,51.0,1,59.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,59.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,45.0,1,59.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,1,59.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,1,1183.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,4.844187086458591,6.0014148779611505,0.0,3.091042453358316,6.311734809152915
0,15.0,0,1185.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.949856455000773,0.0,3.6109179126442243,0.0,0.0,6.983789965258135
1,34.0,1,412.0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,47.0,1,188.0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1.791759469228055,6.93537044601511,0.0,3.2188758248682006,0.0,6.963189985870238
0,27.0,1,238.0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,0,1.3862943611198906,8.445697189711167,0.0,6.489204931325317,5.3706380281276624,8.617762246337932
0,26.0,0,238.0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,2.302585092994046,0.0,1.3862943611198906,7.6246189861593985,7.630461261783627
0,25.0,0,238.0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,7.614312146452,8.503094267036737,0.0,7.07326971745971,9.237079669165805,9.820377645813121
0,34.0,0,60.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,7.069023426578259,0.0,4.875197323201151,7.040536390215956,7.802209316247118
0,27.0,0,189.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,4.02535169073515,0.0,3.9318256327243257,7.52294091807237,0.6931471805599453,7.578656850594762
0,39.0,0,1187.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,5.176149732573829,3.784189633918261,6.493753839851687,0.0,6.779921907472252
0,31.0,0,1278.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.82001636467413,0.0,7.1808311990445555,5.916202062607435,0.0,7.8628820346414905
0,4.0,1,1278.0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,397.0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,59.0,1,1279.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,193.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.604396348796338,0.0,0.0,0.0,0.0,7.604396348796338
